降价了！47中學区房三桥头3542小区精装两室阳光房 拎包住,立业小区   樊城-火车站-立业路27号,3542军纺家园小区   樊城-火车站-云兴路,48万
人民路學区房 精装2室 首付15万 满五 有钥匙 急急急,立业小区   樊城-火车站-立业路27号,渣土家属院   樊城-武商沃尔玛-风华路,65万
铁四院 单价7000多的大两房 中建楼层 看房有钥匙,2室2厅|90m²|高层(共6层)|2000年建造,清河园   襄州-嘉佰惠广场-春园东路,68万
必看好房丨低税费 南北通透正气精装三房 看房方便,2室2厅|90m²|高层(共6层)|2000年建造,万众太阳城   高新区-悦活荟-车城湖西路,85万
新上鑫方圆家属院 非红砖 急售 2室2厅 满五 采光好,精配厂住宅小区   襄城-凯地广场-檀溪路106号,电机厂家属院   樊城-火车站-创业路,50万
安厦鹏城润景轴承厂两室简装证齐满二税少可贷款41中学期,精配厂住宅小区   襄城-凯地广场-檀溪路106号,轴承厂家属区   襄城-广电中心-轴承一路、轴承二路,38.2万
首付8万 均价6800恒大珑庭对面 沃尔玛 人民路 停车方便,2室2厅|68m²|高层(共6层)|2000年建造,电机厂家属院   樊城-火车站-创业路,50万
低于市场价5万捡漏房源|金方圆小学旁 精装2室 可拎包入住,2室2厅|68m²|高层(共6层)|2000年建造,电机厂家属院   樊城-火车站-创业路,50万
首付十几万买恒大珑庭乔营附近金方圆家属院中装2室 双卧朝南,电机厂家属院   樊城-火车站-创业路,电机厂家属院   樊城-火车站-创业路,50万
万达广场附近毛纺小区 中装两室 68万 松鹤路小学32中片内,电机厂家属院   樊城-火车站-创业路,毛纺小区   樊城-火车站-长虹路39号,68万
内燃机厂2室1厅1卫47.0平米,2室1厅|67m²|高层(共6层)|1998年建造,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,28万
首付15万买光彩公寓层高5.8米，均价2700民水民电,2室1厅|67m²|高层(共6层)|1998年建造,光彩公寓   襄州-嘉佰惠广场-云青路,33.8万
安嘉，雅居乐128平大三房房户型房正，一手房源享团购价,毛纺小区   樊城-火车站-长虹路39号,雅居乐玺悦   襄州-东津世纪城-红松路,102万
单价5000的复式楼（层高5.8米准现房）门口即到大超市,毛纺小区   樊城-火车站-长虹路39号,光彩雅苑   襄州-嘉佰惠广场-光彩四路,29.8万
急售 沃尔玛商圈 铝制品家属院 精装两房 单价8千 拎包入住,2室1厅|47m²|中层(共7层)|1997年建造,铝制品家属院   樊城-火车站-前进路35号,55万
下雪了 47中 小学初中一体 3542院内 上学安全 满5年,2室1厅|47m²|中层(共7层)|1997年建造,3542军纺家园小区   樊城-火车站-云兴路,48万
绿地上去 绿地三期 毛坯三房 随意装修 南北通透,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,绿地香庭公馆   樊城-火车站-中原西路,110万
力车厂满五 40平 简装 一医院 一桥头 人民广场 一中,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,力车厂家属院   樊城-火车站-朝阳路8号,30万
大道襄州四中内燃机,3室2厅|58m²|高层(共10层)|2018年建造,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,30万
内燃机厂2室1厅1卫70.9平米,3室2厅|58m²|高层(共10层)|2018年建造,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,35万
万达北区 精装4室 家具家电全送 全屋实木地板 拎包入住,光彩公寓   襄州-嘉佰惠广场-云青路,万达广场住宅区(北区)   樊城-万达广场-长虹北路11号,180万
紫贞小区 精装复式 四室140万 二十中学校旁 万达对面,光彩公寓   襄州-嘉佰惠广场-云青路,紫贞居住小区   樊城-万达广场-紫薇路2号,140万
均价6千多 34中双校区 阳光绿岛精装大三居南北全明满5税少,3室2厅|128m²|高层(共11层)|2019年建造,阳光绿岛   高新区-悦活荟-东风汽车大道26号,90万
南北通透 88平 87万 电梯房 居家自住 保养好,3室2厅|128m²|高层(共11层)|2019年建造,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,87万
急急急 20中片内机关单位家属院 精装两房首付20万,雅居乐玺悦   襄州-东津世纪城-红松路,樊城区环保局家属院   樊城-火车站-新华路9号,87万
襄城山河万里联排别墅上下四层一手房流程,雅居乐玺悦   襄州-东津世纪城-红松路,山河万里(公寓住宅)   襄城-凯地广场-汉丹路,542万
44万 精装修 乔营小区 2室1厅 诚心出售 价格可议,3室2厅|56m²|中层(共11层)|2018年建造,乔营小区   樊城-火车站-振华北路,44万
人民路學区房 长虹路沃尔玛对面渣土公司 精装2室中层66万,3室2厅|56m²|中层(共11层)|2018年建造,渣土家属院   樊城-武商沃尔玛-风华路,66万
精装修2室2 72平满五 住房 中房董台小区,光彩雅苑   襄州-嘉佰惠广场-光彩四路,中房董台小区   樊城-火车站-中清路,59.8万
火车站九龙广场商圈 融侨城旁边的洪房园艺小区标准大两室出售,光彩雅苑   襄州-嘉佰惠广场-光彩四路,洪房园艺小区   樊城-火车站-春城路,75万
双阳台| 单价7900买精装湖景房 满五 有钥匙,2室2厅|64m²|高层(共7层)|2000年建造,东湖国际花园   高新区-悦活荟-车城湖北路,90万
汉江路松鹤路口 精装一室 便宜卖 家具家电全送,2室2厅|64m²|高层(共7层)|2000年建造,瑞源小区   樊城-武商沃尔玛-汉江路69号.,39.8万
二汽玉兰苑精装两室 赠送大露台 无公摊可谈价,铝制品家属院   樊城-火车站-前进路35号,锦绣天池桂花苑   襄州-嘉佰惠广场-东风汽车大道,75万
急急急首付15万前进路棉花公司 精装2室90平 院大停车方便,铝制品家属院   樊城-火车站-前进路35号,湖北省襄阳市棉花公司家属院   樊城-火车站-前进路18号,61万
37中学.区首付25万买长征路精装婚房大2室 满2年 急卖,2室1厅|52m²|高层(共7层)|2002年建造,二农机家属院   樊城-火车站-长征路47号,88万
内燃机厂2室1厅1卫58.1平米,2室1厅|52m²|高层(共7层)|2002年建造,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,33万
南北通透 满五 住房 3室2厅 85万 采光好 周边商圈成,3542军纺家园小区   樊城-火车站-云兴路,万众太阳城   高新区-悦活荟-车城湖西路,85万
二汽悦活荟 鼎府119平精装温馨三室 南北通透 满2 急售,3542军纺家园小区   樊城-火车站-云兴路,连山鼎府   高新区-悦活荟-阳光路2号,102万
高新区悦活荟 鼎府钥匙房109平三室毛坯88万急售,3室2厅|123m²|低层(共33层)|2015年建造,连山鼎府   高新区-悦活荟-阳光路2号,88万
二十中學区 86万精装2室 满五 万达商圈 采光好 有钥匙,3室2厅|123m²|低层(共33层)|2015年建造,卧龙家属院   樊城-火车站-新华路34号,86万
安嘉悦活荟商圈 3室2厅 88万 138平 南北通透 精装修,绿地香庭公馆   樊城-火车站-中原西路,锦绣天池玉兰苑   高新区-悦活荟-东风汽车大道,88万
米公路小学學区房，房龄新，可公积金贷款，停车方便，看房有钥匙,绿地香庭公馆   樊城-火车站-中原西路,六顺祥和小区   樊城-武商沃尔玛-建设路1号,75万
首付15万买人民广场精装两室 采光好 税少看房方便襄阳天下,1室1厅|40m²|共3层|1999年建造,邮政局家属院   樊城-火车站-春风巷149号,63万
光彩鑫公馆 层高5.8米复式安放您心中的家 首付低民水民电,1室1厅|40m²|共3层|1999年建造,光彩公寓   襄州-嘉佰惠广场-云青路,34万
新出20中學区装修好总价低,力车厂家属院   樊城-火车站-朝阳路8号,卧龙家属院   樊城-火车站-新华路34号,87万
满五 税低 太陽城电梯小三室 公摊小,力车厂家属院   樊城-火车站-朝阳路8号,万众太阳城   高新区-悦活荟-车城湖西路,84万
人民广场天元四季城商圈划人民路小學,2室1厅|55m²|中层(共7层)|1997年建造,铝制品家属院   樊城-火车站-前进路35号,56万
泛悦商圈 长虹路 乔营小区 精装两室拎包住,2室1厅|55m²|中层(共7层)|1997年建造,乔营小区   樊城-火车站-振华北路,44万
49万温馨两室 人民路恒大珑庭旁 电机厂家属院 看房方便 急,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,电机厂家属院   樊城-火车站-创业路,49万
光彩馨公馆 一手代理 一手新房！ 均价五千多买复式公寓,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,光彩公寓   襄州-嘉佰惠广场-云青路,33.9万
精装修 85万 万众太阳城 3室2厅 楼层好 视野无遮挡,2室1厅|70m²|中层(共7层)|1990年建造,万众太阳城   高新区-悦活荟-车城湖西路,85万
科技馆旁 20中學区 精装2房 87万 满五 首付20万,2室1厅|70m²|中层(共7层)|1990年建造,卧龙家属院   樊城-火车站-新华路34号,87万
50万 2室2厅 满五 住房 简单装修 房东急置换 诚意买,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,电机厂家属院   樊城-火车站-创业路,50万
松鹤路汉江路，好邻居，武商附近，精装2室首付10万，急售,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,乔营小区   樊城-火车站-振华北路,43万
全市特价2600一平 首付10万 买光彩三房两卫！,4室2厅|151m²|高层(共6层)|2010年建造,光彩公寓   襄州-嘉佰惠广场-云青路,33.5万
武商沃尔玛商圈恒大龙庭对面金方圆小学旁边单价6千,4室2厅|151m²|高层(共6层)|2010年建造,电机厂家属院   樊城-火车站-创业路,50万
火爆房源急售！松鹤路恒大珑庭旁乔营小区单价8千精装修两室,万达广场住宅区(北区)   樊城-万达广场-长虹北路11号,乔营小区   樊城-火车站-振华北路,44万
光彩鑫公馆 层高5.8米复式安放您心中的家 首付低民水民电,万达广场住宅区(北区)   樊城-万达广场-长虹北路11号,光彩公寓   襄州-嘉佰惠广场-云青路,34万
首付12万！松鹤路万达 乔营小区精装婚房2室院大停车方便,4室3厅|158m²|高层(共7层)|2008年建造,乔营小区   樊城-火车站-振华北路,43万
春园东路 光彩鑫公馆 5.8米loft复式公寓 民水电天然气,4室3厅|158m²|高层(共7层)|2008年建造,光彩公寓   襄州-嘉佰惠广场-云青路,34万
精装修 满二乔营小区 44万 2室1厅 南北通透 总价低急售,紫贞居住小区   樊城-万达广场-紫薇路2号,乔营小区   樊城-火车站-振华北路,44万
"光彩5,8米层高公寓 单层约合均价2700起 购一层带一层",紫贞居住小区   樊城-万达广场-紫薇路2号,光彩公寓   襄州-嘉佰惠广场-云青路,34万
乔营小区，精装小两房，首付十来万，不是顶楼，满两年，提包入住,3室2厅|135m²|高层(共8层)|2010年建造,乔营小区   樊城-火车站-振华北路,44万
春园东路 光彩鑫公馆 5.8米loft复式公寓 民水电天然气,3室2厅|135m²|高层(共8层)|2010年建造,光彩公寓   襄州-嘉佰惠广场-云青路,34万
光彩鑫公馆 层高5.8米复式安放您心中的家 首付低民水民电,阳光绿岛   高新区-悦活荟-东风汽车大道26号,光彩公寓   襄州-嘉佰惠广场-云青路,34万
光彩公寓单价5千多，两层5.8米，民水电天然气,阳光绿岛   高新区-悦活荟-东风汽车大道26号,光彩公寓   襄州-嘉佰惠广场-云青路,34万
首付10万 光彩鑫公馆三房两卫！层高5.8买一得二,2室2厅|88m²|低层(共33层)|2015年建造,光彩公寓   襄州-嘉佰惠广场-云青路,33.8万
一手新房团购价 光彩鑫公馆 民水民电 通天然气。,2室2厅|88m²|低层(共33层)|2015年建造,光彩公寓   襄州-嘉佰惠广场-云青路,33.8万
沃尔玛乔营小区！87平方正两室单价8400沃尔玛商圈月亮湾旁,乔营小区   樊城-火车站-振华北路,乔营小区   樊城-火车站-振华北路,74万
东津世纪城14区豪华装修88平大两室 小四中对面 金源中学旁,乔营小区   樊城-火车站-振华北路,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,80万
2010年的步梯房 沃尔玛商圈 六顺祥和 2房2厅 停车方便,2室2厅|88m²|低层(共33层)|2015年建造,六顺祥和小区   樊城-武商沃尔玛-建设路1号,75万
立业路 万达商圈 精装小两室首付15万 仅售56万,2室2厅|88m²|低层(共33层)|2015年建造,铝制品家属院   樊城-火车站-前进路35号,55万
新出 悦活荟 34中划片 东湖国际花园 2室楼层好 满五,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,东湖国际花园   高新区-悦活荟-车城湖北路,80万
安厦 山河万里骧龙国际一期高层 三室中层毛坯 可以贷款,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,骧龙国际   襄城-凯地广场-环山路,125万
首付几万块 恒大龙庭旁 乔营大社区 精装2房 拎包入住,2室2厅|84m²|高层(共7层)|2009年建造,乔营小区   樊城-火车站-振华北路,44万
急售 单价8000多 中原西路绿地三期 毛坯大三室 看房方便,2室2厅|84m²|高层(共7层)|2009年建造,绿地香庭公馆   樊城-火车站-中原西路,113万
骧龙国际 花园洋房 顶楼带平台 一梯两户 大四房 通透户型,六顺祥和小区   樊城-武商沃尔玛-建设路1号,海容骧龙国际(别墅)   襄城-凯地广场-双湖路,185万
满五 视野好 阳台可望湖拎包入住,六顺祥和小区   樊城-武商沃尔玛-建设路1号,东湖国际花园   高新区-悦活荟-车城湖北路,71万
暖气房来喽！这个冬天不怕冷沃尔玛供电局 精装婚房拎包入住,2室2厅|64m²|高层(共7层)|2000年建造,襄阳市供电局家属院   樊城-火车站-人民路172号,82万
松鹤路小学片 建行家属院精装两室 停车方便毛纺小区 毛纺花园,2室2厅|64m²|高层(共7层)|2000年建造,建行家属院   樊城-火车站-长政路117号,62万
急售乐居广场 91万3室电梯房 婚房 首付15万 直降8万,铝制品家属院   樊城-火车站-前进路35号,广锦乐居广场   樊城-火车站-前进路29号,91万
二汽老区 40多万三室 错过就没有了 东风中学,铝制品家属院   樊城-火车站-前进路35号,二汽老区   高新区-大润发广场-东风汽车大道30号,46万
二汽悦活荟商圈 开元小区 经典大三室 ，小区停车方便，满五一,2室2厅|87m²|中层(共8层)|2011年建造,开元居住小区   高新区-悦活荟-孙庄路3号,60万
家乐福商圈 融侨城毛坯大三室南北通透 一手新房找我享团购价,2室2厅|87m²|中层(共8层)|2011年建造,融侨城(南区)   樊城-火车站-板桥路16号,116万
二汽悦活荟商圈欣欣佳园大三室诚意出售,东湖国际花园   高新区-悦活荟-车城湖北路,欣欣佳园   高新区-悦活荟-连山路,83万
二汽转盘 悦活荟旁两房 带装修 生活交通便利 均价六千多,东湖国际花园   高新区-悦活荟-车城湖北路,锦绣天池桂花苑   襄州-嘉佰惠广场-东风汽车大道,57万
二汽 转盘 富康市场对面 玉兰苑 精装两室,3室2厅|141m²|低层(共32层)|2018年建造,锦绣天池桂花苑   襄州-嘉佰惠广场-东风汽车大道,58万
34中门口欣欣佳园东边户通透两房出售,3室2厅|141m²|低层(共32层)|2018年建造,欣欣佳园   高新区-悦活荟-连山路,75万
安嘉瑞龙苑精装大两室，南卧北厅，采光好，家具家电全送！,骧龙国际   襄城-凯地广场-环山路,瑞龙苑   襄州-嘉佰惠广场-富康路12号,49万
沃尔玛天元四季城人民路小学学曲次新小区三室两卫双阳台,骧龙国际   襄城-凯地广场-环山路,尚城名门   樊城-武商沃尔玛-人民路,149万
绿地三期，业主直售，精装两房，看房方便,2室1厅|52m²|高层(共8层)|2005年建造,绿地香庭公馆   樊城-火车站-中原西路,89万
汉江梦大两室边户满两年单价便宜看房方便,2室1厅|52m²|高层(共8层)|2005年建造,汉江梦1958   樊城-火车站-中原西路,75万
万达小区 天然氧吧 精装修拎包入住 环境优美 配套充足 可刀,乔营小区   樊城-火车站-振华北路,万达广场住宅区(南区)   樊城-万达广场-万达西路,145万
人民路小学天元四季城星月花园新居庄园钉丝厂家属院精装修53万,乔营小区   樊城-火车站-振华北路,钉丝厂家属院   樊城-武商沃尔玛-星月巷10号,54万
碧桂园旁万众太阳 城毛坯3房 南北双阳台满五,3室2厅|130m²|低层(共30层)|2015年建造,万众太阳城   高新区-悦活荟-车城湖西路,96万
融侨城旁边的洪房园艺小区标准大两室出售,3室2厅|130m²|低层(共30层)|2015年建造,洪房园艺小区   樊城-火车站-春城路,75万
铁四院 华立凤凰城 电梯洋房 毛坯四室 送7.5米大阳台,绿地香庭公馆   樊城-火车站-中原西路,华立凤凰城   襄州-铁四院-钻石大道一号,120万
首付17万 经晨时代精装两居带阁楼 满2性价比高 上学方便,绿地香庭公馆   樊城-火车站-中原西路,经晨时代   襄州-嘉佰惠广场-武汉路,59.8万
高新一实小动工 万众太 阳城新上小三房毛坯电梯房满二房东急卖,4室2厅|140m²|高层(共6层)|2019年建造,万众太阳城   高新区-悦活荟-车城湖西路,74万
32中双學区房 长虹路万达沃尔玛附近毛纺小区2室满五,4室2厅|140m²|高层(共6层)|2019年建造,毛纺小区   樊城-火车站-长虹路39号,67万
恒大珑庭旁，首付8万，均价6700元，温馨2室，满五,海容骧龙国际(别墅)   襄城-凯地广场-双湖路,电机厂家属院   樊城-火车站-创业路,50万
首付八万买47中學区房3542小区市一医院旁3611家属院,海容骧龙国际(别墅)   襄城-凯地广场-双湖路,三六一一生活小区   樊城-火车站-人民西路168号,39万
单价8000买34中学 区房 悦活荟时代天街 地铁口,2室2厅|86m²|中层(共11层)|2014年建造,连山鼎府   高新区-悦活荟-阳光路2号,89万
襄城万山襄轴家属院一室独立卫生间好楼层,2室2厅|86m²|中层(共11层)|2014年建造,轴承厂家属区   襄城-广电中心-轴承一路、轴承二路,19.7万
急哭了 首付5万 沃尔玛商圈 金茂公寓 正规2室 有钥匙,东湖国际花园   高新区-悦活荟-车城湖北路,金茂公寓   樊城-火车站-立业路1号,54万
山河万里别墅地上两层地下两层前后花园一手房,东湖国际花园   高新区-悦活荟-车城湖北路,山河万里(公寓住宅)   襄城-凯地广场-汉丹路,420万
急售！汉水华城电梯房市中心核心地段价格低 全新一手新房急售！,2室2厅|80m²|高层(共8层)|2003年建造,汉水华城   樊城-武商沃尔玛-长虹路,53万
明发广场旁汉水化成一层变2层，得房率高位置繁华,2室2厅|80m²|高层(共8层)|2003年建造,汉水华城   樊城-武商沃尔玛-长虹路,41万
骧龙国际 大三室 南北通透户型 双阳台 朝南户型 有证可贷款,襄阳市供电局家属院   樊城-火车站-人民路172号,骧龙国际   襄城-凯地广场-环山路,124万
44万 52平 乔营小区 2室1厅 楼层好 视野无遮挡,襄阳市供电局家属院   樊城-火车站-人民路172号,乔营小区   樊城-火车站-振华北路,44万
经晨时代两室精装带阁楼 魏庄小学高新一中划片 满两年拎包入住,2室2厅|85m²|高层(共8层)|2005年建造,经晨时代   襄州-嘉佰惠广场-武汉路,59.8万
电梯房 南北通透 130平 3室2厅 绿地香庭公馆 满二,2室2厅|85m²|高层(共8层)|2005年建造,绿地香庭公馆   樊城-火车站-中原西路,110万
二汽悦活荟商圈欣欣佳园大三室诚意出售,建行家属院   樊城-火车站-长政路117号,欣欣佳园   高新区-悦活荟-连山路,83万
松鹤路小学 32中 双学 区 毛纺小区 满五 2室,建行家属院   樊城-火车站-长政路117号,毛纺小区   樊城-火车站-长虹路39号,68万
融侨城旁边的洪房园艺小区标准大两室出售,3室2厅|104m²|低层(共32层)|2004年建造,洪房园艺小区   樊城-火车站-春城路,75万
二汽悦活荟商圈 万众小区 70多万电梯三室 中间楼层,3室2厅|104m²|低层(共32层)|2004年建造,万众太阳城   高新区-悦活荟-车城湖西路,74万
汉江梦大两室 单价7千多 满两年 看房有钥匙 绿地旁 襄阳府,广锦乐居广场   樊城-火车站-前进路29号,汉江梦1958   樊城-火车站-中原西路,75万
新上鑫方圆家属院 非红砖 急售 2室2厅 满五 采光好,广锦乐居广场   樊城-火车站-前进路29号,电机厂家属院   樊城-火车站-创业路,50万
武商沃尔玛商圈，二桥头附近汗水华城复式民水民电通天然气！,3室2厅|72m²|高层(共7层)|2002年建造,汉水华城   樊城-武商沃尔玛-长虹路,40万
首付10万买3542一医院幸福里旁3611军工小区2室阳光房,3室2厅|72m²|高层(共7层)|2002年建造,三六一一生活小区   樊城-火车站-人民西路168号,39万
44万 婚装小2房 首付9万 乔营小区 院子大停车方便,二汽老区   高新区-大润发广场-东风汽车大道30号,乔营小区   樊城-火车站-振华北路,44万
汉江梦大两室边户满两年单价便宜看房方便,二汽老区   高新区-大润发广场-东风汽车大道30号,汉江梦1958   樊城-火车站-中原西路,75万
吾悦万达沃尔玛商圈（均价6000左右）汉水华城 享团购价,3室2厅|123m²|高层(共6层)|2000年建造,汉水华城   樊城-武商沃尔玛-长虹路,43万
精装修 2室1厅 52平 南北通透 乔营小区 楼层好 视野无,3室2厅|123m²|高层(共6层)|2000年建造,乔营小区   樊城-火车站-振华北路,43万
汉江梦大两室边户满两年单价便宜看房方便,开元居住小区   高新区-悦活荟-孙庄路3号,汉江梦1958   樊城-火车站-中原西路,75万
层高5.4米买一套得两套沃尔玛（汉水华城）复式,开元居住小区   高新区-悦活荟-孙庄路3号,汉水华城   樊城-武商沃尔玛-长虹路,50万
长虹路商圈，复式结构，可自住，汇报率高，五年包租，可挂牌公司,3室2厅|129m²|低层(共32层)|2019年建造,汉水华城   樊城-武商沃尔玛-长虹路,41万
急售！市中心长虹路沃尔玛旁复式楼民水民电现浇板做好看房方便,3室2厅|129m²|低层(共32层)|2019年建造,汉水华城   樊城-武商沃尔玛-长虹路,42万
三楼 深圳工业园 世纪荣华 襄州区四中内燃机好房出售带车位,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,55万
新上 沃尔玛商圈 月亮湾公园附近 印染二院 提包即可,内燃机厂生活区   襄州-嘉佰惠广场-钻石大道,惠普印染厂二家属院   樊城-火车站-振华路50号,57万
好房来袭，东津世纪城14区新上80平精装修，温馨两室采光好,2室2厅|71m²|高层(共6层)|2002年建造,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,73万
沃尔玛旁汉水华城民水民电一手新房团购买一得二,2室2厅|71m²|高层(共6层)|2002年建造,汉水华城   樊城-武商沃尔玛-长虹路,49万
沃尔码 汉水华城loft 层高5.4米 民水民电 坐拥繁华,惠普印染厂二家属院   樊城-火车站-振华路50号,汉水华城   樊城-武商沃尔玛-长虹路,56万
樊城区市中心 万达诸葛亮附近 汉水华城 LOFT双钥匙2室,惠普印染厂二家属院   樊城-火车站-振华路50号,汉水华城   樊城-武商沃尔玛-长虹路,50.5万
长虹路沃尔玛 汉水华城 5.4米层高团购！买1.送1,2室2厅|80m²|高层(共33层)|2015年建造,汉水华城   樊城-武商沃尔玛-长虹路,55万
长虹路与人民路交汇处 汉水华城5.4层高 沃尔玛商圈 团购价,2室2厅|80m²|高层(共33层)|2015年建造,汉水华城   樊城-武商沃尔玛-长虹路,44.5万
"长虹路沃尔玛商圈，市中心位置，双钥匙公寓,一手新房",东津世纪城14区崇文府   襄州-东津世纪城-劲松路,汉水华城   樊城-武商沃尔玛-长虹路,53万
首付5万 立业路 单价6千 业主急售 金茂公寓88平54万,东津世纪城14区崇文府   襄州-东津世纪城-劲松路,金茂公寓   樊城-火车站-立业路1号,54万
37万捡漏房！三室两厅，户形方正，釆光好，价优,2室2厅|48m²|中层(共15层)|2019年建造,雅新佳苑   宜城-华龙中心-振兴路212号,40万
东街中心位置 交通便利 上学方便 总价不高,2室2厅|48m²|中层(共15层)|2019年建造,金榜公寓   襄城-凯地广场-慧安巷2号,46万
学校就在你家门口 经晨时代毛坯大两室 中层满2 首付10万,汉水华城   樊城-武商沃尔玛-长虹路,经晨时代   襄州-嘉佰惠广场-武汉路,52万
秒卖！！！新上！毛纺花园 精装四楼 满五 拎包入住,汉水华城   樊城-武商沃尔玛-长虹路,毛纺花园小区   樊城-万达广场-长虹路,60万
绿地四期理想城，小洋房，毛坯大四房，好楼层，双阳台，无遮挡,2室2厅|48m²|中层(共15层)|2019年建造,绿地理想城   樊城-火车站-中原西路,158万
二汽新区 悦活荟暖气 3楼采光好 户型好 随时看房,2室2厅|48m²|中层(共15层)|2019年建造,二汽新区   高新区-悦活荟-东风汽车大道,52万
东京满二 住房看房方便,汉水华城   樊城-武商沃尔玛-长虹路,东津世纪城13区翰林院   襄州-东津世纪城-劲松路,98万
二汽欣欣佳园悦活荟时代天街大三室诚意出售,汉水华城   樊城-武商沃尔玛-长虹路,欣欣佳园   高新区-悦活荟-连山路,83万
锦绣天池上院 时代天街34中学拎包入住满五 证齐全看房方便,2室2厅|41m²|中层(共15层)|2019年建造,锦绣天池上院   高新区-悦活荟-东风汽车大道特1号,96万
东津3室毛坯单价7000加可按揭,2室2厅|41m²|中层(共15层)|2019年建造,东津世纪城7区两江汇   襄州-东津世纪城-劲松路,105.5万
住房 3室2厅 88万 102平 东津世纪城16区天境台,汉水华城   樊城-武商沃尔玛-长虹路,东津世纪城16区天境台   襄州-东津世纪城-劲松路,88万
东津世纪城毛坯三房三室大小一致南北通透靠近小区大门,汉水华城   樊城-武商沃尔玛-长虹路,东津世纪城9区菁华园   襄州-东津世纪城-劲松路,94万
均价6千多精装大三居 阳光绿岛34中标准校区 满5拎包入住,2室2厅|48m²|中层(共17层)|2019年建造,阳光绿岛   高新区-悦活荟-东风汽车大道26号,90万
乔营小区，首付10万，精装大2室，停车方便，采光好，均价低。,2室2厅|48m²|中层(共17层)|2019年建造,乔营小区   樊城-火车站-振华北路,46万
单价仅7000买3542月亮湾公园47中双學区3611两室,汉水华城   樊城-武商沃尔玛-长虹路,三六一一生活小区   樊城-火车站-人民西路168号,42万
白菜价！单价仅6000多买3542附近3611小区两室47中,汉水华城   樊城-武商沃尔玛-长虹路,三六一一生活小区   樊城-火车站-人民西路168号,39万
乔营小区！87平方正两室 单价8400 沃尔玛商圈 月亮湾旁,2室1厅|37m²|中层(共15层)|2019年建造,乔营小区   樊城-火车站-振华北路,74万
可用公积金首付12万买38中学家乐福商圈送10万精装修,2室1厅|37m²|中层(共15层)|2019年建造,中房董台小区   樊城-火车站-中清路,59万
急售东津世纪城 大三房双阳台边户 采光好 满二税少 学區房,汉水华城   樊城-武商沃尔玛-长虹路,东津世纪城10区御华苑   襄州-东津世纪城-劲松路,102万
民发盛特区 春园路 长虹路主干道,汉水华城   樊城-武商沃尔玛-长虹路,民发盛特区   樊城-万达广场-春园西路10号,76万
万达商圈 紫贞公园满五 单位家属院,2室2厅|48m²|低层(共21层)|2020年建造,"电气化二处家属楼   樊城-火车站-七里河路,近安居路",71万
单价7千多买恒大翡翠珑庭旁印染二院精装二室南北通透满五送车棚,2室2厅|48m²|低层(共21层)|2020年建造,惠普印染厂二家属院   樊城-火车站-振华路50号,57万
笋盘重现 业主急售用钱置换 东湖大三室均价7000多满五,汉水华城   樊城-武商沃尔玛-长虹路,东湖国际花园   高新区-悦活荟-车城湖北路,90万
捡漏好房|东湖国际花园精装电梯房114平89万！满五 税低,汉水华城   樊城-武商沃尔玛-长虹路,东湖国际花园   高新区-悦活荟-车城湖北路,89万
城墙里 22中学位房 三建公司家属院 有车位户型方正南北通透,2室2厅|85m²|高层(共7层)|2003年建造,三建小区   襄城-凯地广场-南街133号,57万
天冷了 新上江景房暖气 全天热水 免费停车 热电厂院有钥匙,2室2厅|85m²|高层(共7层)|2003年建造,热电厂家属院   樊城-火车站-振华路1号,62万
满五 102平 2室2厅 73万 粮苑小区(襄州),金茂公寓   樊城-火车站-立业路1号,粮苑小区(襄州)   襄州-嘉佰惠广场-八一路29号,73万
白菜价！39万买3542附近47中双學区3611两室,金茂公寓   樊城-火车站-立业路1号,三六一一生活小区   樊城-火车站-人民西路168号,39万
首付7万！人民路鑫方圆小区 两室两厅 顶楼73平单价6800,3室2厅|120m²|高层(共7层)|2010年建造,鑫方圆家属院   樊城-火车站-创业路,50万
东津世纪城8区新外滩 电梯房 满二 3室2厅 82万 99平,3室2厅|120m²|高层(共7层)|2010年建造,东津世纪城8区新外滩   襄州-东津世纪城-劲松路,82万
骧龙国际二期4室2厅2卫 花园洋房 增送约100平露台 急卖,雅新佳苑   宜城-华龙中心-振兴路212号,海容骧龙国际(别墅)   襄城-凯地广场-双湖路,185万
万达商圈小型住房（复式楼买一得两层）可住可办公单层才5000,雅新佳苑   宜城-华龙中心-振兴路212号,碧桂园星荟   樊城-火车站-追日路1号,41.9万
